Invoice ID,Branch,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Month,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Net Profit,Rating
133-77-3154,B,Member,Male,Fashion accessories,133.87,4,26.774,562.254,02/16/2019,February,18:04,Credit card,519.7704,7.555944466000001,42.4836,15.709600000000002,9.4
169-52-4504,A,Normal,Female,Electronic accessories,89.38,3,13.407,281.547,03/14/2019,March,14:13,Credit card,255.9896,9.077489726,25.5574,12.150400000000001,5.8
250-81-7186,C,Normal,Female,Electronic accessories,173.38,1,8.669,182.049,02/27/2019,February,10:23,Credit card,154.5096,15.12746568,27.5394,18.8704,8.0
562-12-5430,A,Member,Female,Fashion accessories,161.84,3,24.276,509.796,01/18/2019,January,10:11,Ewallet,467.5728,8.282371772000001,42.2232,17.9472,7.9
816-72-8853,A,Member,Female,Sports and travel,101.62,5,25.405,533.505,01/29/2019,January,15:48,Cash,494.9704,7.222912625,38.5346,13.129599999999996,5.9
491-38-3499,A,Member,Male,Fashion accessories,129.14,1,6.457000000000001,135.597,02/26/2019,February,17:46,Credit card,113.8088,16.06834959,21.7882,15.331199999999999,4.9
322-02-2271,B,Normal,Female,Sports and travel,116.66,3,17.499000000000002,367.47900000000004,02/03/2019,February,11:46,Cash,335.6472,8.662209269,31.8318,14.332799999999999,9.3
842-29-4695,C,Member,Male,Sports and travel,90.83,7,31.7905,667.6005,01/16/2019,January,12:07,Credit card,623.5436,6.599291042999999,44.0569,12.266399999999997,7.9
725-67-2480,B,Member,Female,Fashion accessories,132.44,6,39.732,834.372,03/24/2019,March,18:14,Credit card,779.0448,6.630999123,55.3272,15.595199999999998,5.9
641-51-2661,C,Member,Female,Food and beverages,160.79,10,80.395,1688.295,02/12/2019,February,14:45,Credit card,1590.0368,5.819966297000001,98.2582,17.863200000000006,9.9
714-02-3114,C,Normal,Female,Sports and travel,172.49,2,17.249000000000002,362.22900000000004,02/21/2019,February,11:39,Cash,326.1808,9.951770841,36.0482,18.7992,7.7
518-17-2983,A,Normal,Female,Fashion accessories,122.32,4,24.464000000000002,513.744,02/04/2019,February,15:44,Ewallet,474.4944,7.639914042999999,39.2496,14.785599999999999,7.6
779-42-2410,B,Member,Male,Food and beverages,131.43,3,19.7145,414.0045,02/20/2019,February,13:06,Ewallet,378.7756,8.509303642999999,35.2289,15.514400000000002,7.7
190-14-3147,B,Normal,Female,Health and beauty,91.66,4,18.332,384.972,02/23/2019,February,20:43,Ewallet,354.3072,7.965462423,30.6648,12.332799999999999,6.4
408-66-6712,C,Member,Female,Health and beauty,121.4,6,36.42,764.82,02/16/2019,February,14:19,Ewallet,713.688,6.6854946260000006,51.132,14.711999999999996,4.4
679-22-6530,B,Normal,Female,Sports and travel,114.31,2,11.431,240.051,01/17/2019,January,10:01,Credit card,214.4752,10.65431929,25.5758,14.144800000000002,4.1
588-47-8641,A,Member,Male,Fashion accessories,129.73,10,64.865,1362.165,01/14/2019,January,19:30,Ewallet,1281.9216,5.890872251,80.2434,15.3784,4.4
642-61-4706,B,Member,Male,Food and beverages,167.09,2,16.709,350.889,03/30/2019,March,16:34,Cash,315.8128,9.996380622,35.0762,18.3672,5.5
576-31-4774,B,Normal,Female,Health and beauty,147.1,3,22.065,463.365,03/02/2019,March,13:10,Ewallet,424.532,8.380650243,38.833,16.767999999999997,4.0
556-41-6224,C,Normal,Male,Health and beauty,107.33,8,42.931999999999995,901.572,02/15/2019,February,17:10,Credit card,845.0536,6.268872591,56.5184,13.586400000000005,9.3
811-03-8790,A,Normal,Female,Electronic accessories,119.17,10,59.585,1251.285,03/01/2019,March,10:22,Credit card,1177.1664,5.923398746,74.1186,14.5336,4.8
242-11-3142,B,Member,Male,Fashion accessories,157.46,2,15.745999999999999,330.666,02/24/2019,February,19:57,Cash,297.3232,10.08352839,33.3428,17.596799999999998,4.6
752-23-3760,B,Member,Female,Sports and travel,137.77,7,48.2195,1012.6095,02/19/2019,February,19:29,Credit card,948.3684,6.3441138960000005,64.2411,16.021600000000007,7.3
274-05-5470,A,Member,Female,Food and beverages,147.16,4,29.432,618.072,02/23/2019,February,18:30,Cash,571.8672,7.475633907000001,46.2048,16.7728,6.0
648-94-3045,C,Normal,Male,Health and beauty,132.64,10,66.32,1392.72,02/07/2019,February,14:27,Ewallet,1310.7888,5.882819231,81.9312,15.61120000000001,8.1
130-67-4723,A,Member,Male,Food and beverages,122.19,6,36.657,769.797,01/11/2019,January,13:57,Ewallet,718.3648,6.681267919,51.4322,14.775200000000005,9.4
528-87-5606,B,Member,Female,Electronic accessories,113.17,1,5.6585,118.8285,02/12/2019,February,19:43,Cash,99.1164,16.58869716,19.7121,14.0536,6.5
320-85-2052,B,Normal,Female,Sports and travel,108.5,1,5.425,113.925,01/14/2019,January,10:11,Credit card,94.82,16.769804699999998,19.105,13.68,7.0
370-96-0655,C,Normal,Female,Fashion accessories,123.01,6,36.903,774.9630000000001,01/09/2019,January,13:46,Ewallet,723.2192,6.676938125,51.7438,14.840800000000002,7.1
105-10-6182,A,Member,Male,Fashion accessories,95.17,2,9.517000000000001,199.857,02/27/2019,February,12:22,Ewallet,177.7264,11.07321735,22.1306,12.6136,6.6
510-79-0415,B,Member,Female,Sports and travel,96.77,6,29.031,609.651,01/24/2019,January,19:20,Ewallet,567.8784,6.851887391,41.7726,12.741599999999998,4.9
241-96-5076,B,Member,Female,Home and lifestyle,122.79,2,12.279000000000002,257.85900000000004,01/08/2019,January,12:58,Credit card,230.7568,10.51047278,27.1022,14.823199999999998,6.4
767-97-4650,B,Member,Female,Sports and travel,138.52,2,13.852,290.892,01/08/2019,January,11:59,Credit card,260.9584,10.29027955,29.9336,16.081599999999998,8.0
648-83-1321,A,Member,Male,Home and lifestyle,137.25,10,68.625,1441.125,01/16/2019,January,17:59,Cash,1356.52,5.87076069,84.605,15.980000000000004,4.3
173-57-2300,C,Member,Male,Sports and travel,146.57,2,14.657,307.797,03/13/2019,March,12:51,Cash,276.4144,10.19587585,31.3826,16.7256,6.1
305-03-2383,A,Normal,Female,Food and beverages,140.79,3,21.1185,443.4885,02/15/2019,February,10:36,Cash,406.1068,8.429012252,37.3817,16.2632,7.5
394-55-6384,C,Member,Female,Sports and travel,143.88,9,64.74600000000001,1359.6660000000002,01/25/2019,January,13:38,Cash,1278.4096,5.976202979,81.2564,16.51039999999999,6.7
266-20-6657,C,Member,Male,Food and beverages,128.73,7,45.0555,946.1655,03/12/2019,March,19:39,Ewallet,885.8116,6.378788912,60.3539,15.2984,5.2
689-05-1884,A,Member,Male,Health and beauty,122.32,10,61.16,1284.36,03/04/2019,March,12:44,Cash,1208.4144,5.9131084739999995,75.9456,14.785600000000002,8.8
196-01-2849,C,Member,Female,Fashion accessories,147.07,7,51.4745,1080.9645,02/10/2019,February,13:56,Cash,1012.7244,6.312890016,68.2401,16.7656,9.5
372-62-5264,C,Normal,Female,Food and beverages,126.29,9,56.8305,1193.4405,01/16/2019,January,14:42,Cash,1121.5068,6.027422398,71.9337,15.103200000000001,7.6
800-09-8606,A,Member,Female,Home and lifestyle,161.06,5,40.265,845.565,01/29/2019,January,19:45,Cash,787.4152,6.877034882,58.1498,17.8848,6.6
182-52-7000,A,Member,Female,Sports and travel,100.73,4,20.146,423.066,01/01/2019,January,20:26,Ewallet,389.8616,7.8485153620000006,33.2044,13.058399999999999,6.9
826-58-8051,B,Normal,Male,Home and lifestyle,135.88,4,27.176,570.696,01/06/2019,January,19:46,Ewallet,527.6496,7.542789857000001,43.0464,15.8704,4.3
868-06-0466,A,Member,Male,Electronic accessories,143.27,9,64.4715,1353.9015,02/19/2019,February,19:38,Credit card,1272.9684,5.977768693,80.9331,16.46159999999999,7.8
751-41-9720,C,Normal,Male,Home and lifestyle,171.19,10,85.595,1797.495,01/12/2019,January,16:18,Ewallet,1693.2048,5.801974414,104.2902,18.6952,8.0
626-43-7888,C,Normal,Female,Fashion accessories,134.1,8,53.64,1126.44,02/07/2019,February,12:23,Ewallet,1057.072,6.1581619970000006,69.368,15.727999999999994,9.6
176-64-7711,B,Normal,Male,Food and beverages,106.01,3,15.9015,333.9315,03/27/2019,March,19:11,Credit card,304.5492,8.798900373,29.3823,13.4808,4.3
191-29-0321,B,Member,Female,Fashion accessories,93.46,10,46.73,981.33,02/27/2019,February,18:57,Credit card,922.1232,6.033322124,59.2068,12.476800000000004,5.0
729-06-2010,B,Member,Male,Health and beauty,154.16,9,69.372,1456.8120000000001,01/06/2019,January,11:18,Cash,1370.1072,5.9516807929999995,86.7048,17.332800000000006,9.2
640-48-5028,B,Member,Female,Home and lifestyle,162.08,9,72.936,1531.656,03/02/2019,March,12:40,Cash,1440.7536,5.934909666,90.9024,17.966399999999993,6.3
186-79-9562,B,Normal,Male,Health and beauty,145.46,7,50.911,1069.131,03/29/2019,March,14:06,Cash,1001.5832,6.318009673,67.5478,16.636799999999994,8.9
834-45-5519,B,Normal,Female,Electronic accessories,116.69,4,23.338,490.098,01/31/2019,January,20:48,Ewallet,452.4248,7.686870788999999,37.6732,14.3352,7.6
162-65-8559,C,Member,Male,Food and beverages,142.67,1,7.1335,149.8035,01/21/2019,January,20:13,Cash,126.2564,15.71865811,23.5471,16.413600000000002,4.8
760-27-5490,C,Normal,Male,Fashion accessories,89.31,8,35.724000000000004,750.204,01/20/2019,January,20:37,Ewallet,702.3352,6.380771097,47.8688,12.144799999999996,9.1
445-30-9252,A,Normal,Male,Sports and travel,99.39,3,14.9085,313.0785,01/17/2019,January,17:59,Ewallet,285.2188,8.898630855,27.8597,12.9512,6.1
786-94-2700,A,Member,Male,Food and beverages,154.31,6,46.293,972.153,02/28/2019,February,20:18,Cash,908.5152,6.546068366,63.6378,17.3448,9.1
728-88-7867,C,Member,Female,Home and lifestyle,149.22,4,29.844,626.724,03/19/2019,March,15:52,Ewallet,579.9424,7.464466017,46.7816,16.937599999999996,8.3
183-21-3799,C,Normal,Female,Electronic accessories,151.32,9,68.094,1429.974,02/19/2019,February,15:14,Ewallet,1344.7744,5.958122316,85.1996,17.10560000000001,7.2
268-20-3585,C,Normal,Female,Health and beauty,87.54,9,39.393,827.253,02/04/2019,February,12:50,Ewallet,775.8568,6.212875626000001,51.3962,12.0032,6.0
735-32-9839,C,Member,Male,Fashion accessories,172.39,8,68.956,1448.076,01/31/2019,January,10:36,Ewallet,1360.3288,6.059571459,87.7472,18.791200000000003,8.5
258-92-7466,A,Normal,Female,Health and beauty,109.37,5,27.3425,574.1925,02/06/2019,February,18:33,Credit card,533.1004,7.156502392,41.0921,13.749600000000001,6.6
857-16-3520,A,Member,Female,Fashion accessories,145.15,7,50.8025,1066.8525,03/28/2019,March,16:06,Ewallet,999.438,6.319008485,67.4145,16.612000000000002,4.5
482-17-1179,A,Member,Male,Electronic accessories,85.63,3,12.8445,269.7345,01/19/2019,January,12:47,Credit card,245.0396,9.155261933,24.6949,11.8504,8.1
788-21-5741,A,Normal,Male,Fashion accessories,119.07,3,17.8605,375.0705,02/17/2019,February,13:34,Credit card,342.6844,8.634670015,32.3861,14.5256,7.2
821-14-9046,B,Member,Female,Fashion accessories,91.17,6,27.351,574.371,01/18/2019,January,15:04,Credit card,534.7264,6.90226352,39.6446,12.293599999999998,6.1
418-05-0656,B,Normal,Female,Fashion accessories,99.25,7,34.7375,729.4875,02/02/2019,February,20:42,Cash,681.81,6.53575284,47.6775,12.940000000000005,7.1
678-79-0726,C,Member,Female,Sports and travel,164.32,9,73.944,1552.8239999999998,01/18/2019,January,15:28,Cash,1460.7344,5.930459601,92.0896,18.1456,5.1
776-68-1096,B,Normal,Male,Home and lifestyle,117.81,3,17.6715,371.1015,03/18/2019,March,13:45,Credit card,339.0052,8.648927585,32.0963,14.424799999999998,7.9
592-46-1692,C,Member,Female,Food and beverages,110.46,7,38.661,811.8810000000001,01/11/2019,January,20:10,Cash,759.3832,6.466193937000001,52.4978,13.836799999999997,7.4
434-35-9162,B,Member,Male,Food and beverages,97.03,4,19.406,407.526,02/04/2019,February,18:53,Ewallet,375.3576,7.89358225,32.1684,12.7624,7.4
149-14-0304,C,Member,Female,Health and beauty,102.19,8,40.876,858.3960000000001,02/06/2019,February,14:24,Cash,804.3448,6.296767459,54.0512,13.175200000000004,6.6
442-44-6497,C,Member,Male,Home and lifestyle,129.26,3,19.389,407.16900000000004,01/08/2019,January,11:42,Credit card,372.4392,8.529578627000001,34.7298,15.340799999999998,5.9
174-64-0215,B,Normal,Male,Sports and travel,143.43,10,71.715,1506.015,03/05/2019,March,17:49,Credit card,1417.8256,5.8558115289999995,88.1894,16.474400000000003,8.9
210-74-9613,C,Normal,Male,Fashion accessories,170.95,4,34.19,717.99,03/16/2019,March,15:33,Ewallet,665.1239999999999,7.363055196,52.86600000000001,18.67600000000001,6.8
299-29-0180,B,Member,Female,Home and lifestyle,125.87,7,44.0545,925.1445,03/09/2019,March,10:54,Cash,866.0204,6.390796249,59.1241,15.069600000000001,9.3
247-11-2470,A,Member,Female,Fashion accessories,96.01,4,19.202,403.24199999999996,03/01/2019,March,16:23,Credit card,371.3592,7.90661687,31.8828,12.680799999999998,4.4
635-28-5728,A,Normal,Male,Health and beauty,129.69,3,19.4535,408.5235,02/28/2019,February,19:33,Ewallet,373.6948,8.525507101,34.8287,15.3752,4.8
756-49-0168,A,Member,Male,Fashion accessories,93.39,1,4.6695,98.0595,02/08/2019,February,11:39,Ewallet,80.9188,17.47989741,17.1407,12.4712,9.5
438-23-1242,B,Normal,Male,Electronic accessories,149.57,7,52.3495,1099.3395,01/24/2019,January,10:38,Ewallet,1030.0244,6.305158688,69.3151,16.965600000000002,8.9
238-45-6950,B,Member,Male,Food and beverages,127.41,1,6.3705,133.7805,03/01/2019,March,20:03,Ewallet,112.2172,16.11841786,21.5633,15.192800000000002,6.4
607-65-2441,C,Member,Male,Health and beauty,155.64,10,77.82,1634.22,03/10/2019,March,12:39,Credit card,1538.9488,5.829765882,95.2712,17.4512,6.0
386-27-7606,C,Member,Female,Home and lifestyle,154.89,7,54.2115,1138.4415,03/23/2019,March,15:59,Credit card,1066.8388,6.289537056,71.6027,17.391199999999998,8.1
137-63-5492,C,Normal,Male,Electronic accessories,132.45,10,66.225,1390.725,01/29/2019,January,14:26,Ewallet,1308.904,5.883334232,81.821,15.596000000000004,9.0
197-77-7132,B,Member,Male,Electronic accessories,165.25,8,66.1,1388.1,01/12/2019,January,18:22,Ewallet,1303.78,6.07449031,84.32,18.22,6.0
805-86-0265,A,Normal,Male,Home and lifestyle,167.65,9,75.4425,1584.2925,03/20/2019,March,11:32,Cash,1490.4379999999999,5.924063896,93.8545,18.412000000000006,9.8
733-29-1227,C,Normal,Male,Home and lifestyle,129.3,7,45.255,950.355,03/23/2019,March,12:41,Cash,889.7560000000001,6.376459323,60.599,15.343999999999994,8.5
451-73-2711,C,Normal,Male,Food and beverages,158.52,1,7.926,166.446,01/14/2019,January,15:20,Ewallet,140.8384,15.38492965,25.6076,17.681600000000003,8.8
373-14-0504,A,Member,Female,Sports and travel,145.32,2,14.532,305.172,02/12/2019,February,14:33,Ewallet,274.0144,10.20984887,31.1576,16.6256,8.8
546-80-2899,A,Member,Male,Home and lifestyle,111.38,2,11.138,233.898,02/20/2019,February,15:29,Ewallet,208.8496,10.70911252,25.0484,13.910400000000001,9.5
345-68-9016,C,Member,Female,Sports and travel,105.36,8,42.144,885.0239999999999,01/02/2019,January,16:19,Credit card,829.4512,6.279242145,55.5728,13.428800000000003,5.6
390-17-5806,C,Member,Female,Food and beverages,112.11,1,5.6055,117.7155,02/02/2019,February,16:33,Cash,98.1412,16.62848138,19.5743,13.968800000000002,8.6
457-13-1708,B,Member,Male,Fashion accessories,138.92,10,69.46,1458.66,01/08/2019,January,19:07,Credit card,1373.0864,5.866589884,85.5736,16.113600000000005,5.2
664-14-2882,C,Member,Female,Home and lifestyle,84.22,5,21.055,442.155,01/30/2019,January,14:43,Credit card,409.3624,7.416539449,32.7926,11.7376,5.8
487-79-6868,B,Member,Female,Home and lifestyle,85.98,9,38.691,812.5110000000001,03/26/2019,March,19:28,Credit card,761.9416,6.2238418929999995,50.5694,11.8784,8.0
314-23-4520,C,Member,Male,Health and beauty,154.92,7,54.222,1138.662,01/15/2019,January,20:44,Cash,1067.0464,6.289452006,71.6156,17.3936,9.0
210-30-7976,B,Member,Female,Fashion accessories,96.01,4,19.202,403.24199999999996,03/14/2019,March,11:16,Ewallet,371.3592,7.90661687,31.8828,12.680799999999998,4.1
585-86-8361,A,Normal,Female,Food and beverages,100.97,5,25.2425,530.0925,02/03/2019,February,10:31,Credit card,491.7724,7.2289458920000005,38.3201,13.077599999999997,8.6
807-14-7833,A,Member,Female,Electronic accessories,91.11,10,45.555,956.655,02/22/2019,February,12:30,Ewallet,898.8112,6.0464639810000005,57.8438,12.288800000000002,7.0
775-72-1988,B,Normal,Male,Home and lifestyle,146.97,5,36.7425,771.5925,01/24/2019,January,15:05,Ewallet,718.0924,6.933724732000001,53.5001,16.757600000000004,8.4
288-38-3758,C,Member,Female,Fashion accessories,158.56,3,23.784000000000002,499.464,01/25/2019,January,18:30,Ewallet,457.9952,8.302660452000001,41.4688,17.6848,7.4
652-43-6591,A,Normal,Female,Fashion accessories,170.98,8,68.392,1436.2320000000002,03/09/2019,March,13:18,Credit card,1349.1616,6.062418885,87.0704,18.67840000000001,6.2
785-96-0615,B,Member,Female,Electronic accessories,109.43,8,43.772,919.212,02/17/2019,February,15:28,Ewallet,861.6856,6.258229875,57.5264,13.754400000000004,4.9
406-46-7107,A,Normal,Female,Home and lifestyle,170.21,6,51.063,1072.323,01/11/2019,January,11:52,Cash,1002.6432,6.49802345,69.6798,18.616799999999998,4.5
250-17-5703,A,Member,Male,Food and beverages,92.54,10,46.27,971.67,02/27/2019,February,18:24,Ewallet,912.9968,6.0383875179999995,58.6732,12.403199999999998,5.6
156-95-3964,A,Normal,Female,Food and beverages,129.08,4,25.816,542.136,03/25/2019,March,15:19,Ewallet,500.9936,7.5889444710000005,41.1424,15.326400000000003,8.0
842-40-8179,B,Member,Female,Food and beverages,150.89,10,75.445,1584.345,02/11/2019,February,10:38,Credit card,1491.8288,5.839397353,92.5162,17.071200000000005,5.6
525-09-8450,B,Normal,Male,Electronic accessories,145.82,10,72.91,1531.11,01/31/2019,January,15:12,Credit card,1441.5344,5.850369992999999,89.5756,16.665599999999998,4.2
410-67-1709,A,Member,Female,Fashion accessories,137.57,8,55.028,1155.588,01/20/2019,January,17:48,Ewallet,1084.5544,6.146965874,71.0336,16.00560000000001,9.9
587-73-4862,A,Member,Female,Health and beauty,84.38,5,21.095,442.995,03/26/2019,March,11:07,Ewallet,410.1496,7.414395196,32.8454,11.750399999999999,7.6
787-87-2010,A,Member,Male,Health and beauty,129.19,4,25.838,542.5980000000001,01/20/2019,January,15:48,Credit card,501.4248,7.58815919,41.1732,15.3352,6.6
593-14-4239,B,Normal,Female,Home and lifestyle,169.15,8,67.66,1420.86,03/05/2019,March,19:40,Ewallet,1334.668,6.066185268,86.19200000000001,18.53200000000001,4.7
801-88-0346,C,Normal,Female,Fashion accessories,149.75,3,22.4625,471.7125,01/05/2019,January,20:30,Credit card,432.27,8.361554972999999,39.4425,16.980000000000004,9.8
388-76-2555,B,Normal,Male,Sports and travel,87.38,6,26.214000000000002,550.494,02/13/2019,February,13:59,Cash,512.2896,6.940021145,38.2044,11.990399999999998,6.3
711-31-1234,B,Normal,Female,Electronic accessories,169.33,4,33.866,711.186,03/16/2019,March,18:51,Cash,658.7736,7.369717627000001,52.4124,18.5464,7.9
886-54-6089,A,Normal,Female,Home and lifestyle,85.12,6,25.535999999999998,536.256,01/15/2019,January,17:24,Cash,498.9104,6.964136532,37.3456,11.8096,7.7
707-32-7409,B,Member,Female,Sports and travel,169.23,4,33.846,710.7660000000001,02/26/2019,February,11:58,Ewallet,658.3816,7.3701330679999995,52.3844,18.538400000000003,4.5
759-98-4285,C,Member,Female,Health and beauty,159.56,7,55.846000000000004,1172.766,02/27/2019,February,19:01,Credit card,1099.1552,6.276682646,73.6108,17.764799999999994,8.0
201-63-8275,C,Member,Female,Sports and travel,141.68,7,49.588,1041.348,02/17/2019,February,16:50,Ewallet,975.4256,6.330487023,65.9224,16.334399999999995,5.7
471-06-8611,C,Normal,Female,Food and beverages,126.11,1,6.3055,132.4155,02/06/2019,February,10:22,Credit card,111.0212,16.15694537,21.3943,15.0888,6.3
200-16-5952,C,Member,Male,Food and beverages,139.34,2,13.934000000000001,292.61400000000003,01/17/2019,January,16:46,Cash,262.5328,10.28016431,30.0812,16.147199999999998,6.0
120-54-2248,B,Normal,Female,Food and beverages,102.55,5,25.6375,538.3875,01/22/2019,January,18:08,Credit card,499.546,7.21441341,38.8415,13.204000000000004,8.0
102-77-2261,C,Member,Male,Health and beauty,139.0,7,48.65,1021.65,03/05/2019,March,18:02,Credit card,956.88,6.339744531,64.77,16.119999999999997,4.2
875-31-8302,B,Normal,Male,Sports and travel,167.07,1,8.3535,175.4235,01/03/2019,January,13:07,Cash,148.7044,15.23119764,26.7191,18.3656,9.6
102-06-2002,C,Member,Male,Sports and travel,98.94,5,24.735,519.435,03/20/2019,March,17:52,Cash,481.7848,7.248298632000001,37.6502,12.915199999999999,6.1
457-94-0464,B,Member,Male,Electronic accessories,161.56,9,72.702,1526.7420000000002,01/31/2019,January,20:32,Ewallet,1436.1152,5.935960365,90.6268,17.924800000000005,5.6
629-42-4133,C,Normal,Male,Health and beauty,95.49,8,38.196,802.1160000000001,02/19/2019,February,19:24,Cash,751.2808,6.33763695,50.8352,12.639200000000002,8.3
534-53-3526,A,Normal,Female,Sports and travel,168.45,4,33.69,707.49,02/11/2019,February,16:06,Ewallet,655.3240000000001,7.373390437,52.166000000000004,18.476000000000006,7.8
307-04-2070,A,Member,Female,Fashion accessories,104.31,1,5.2155,109.5255,02/05/2019,February,14:14,Credit card,90.9652,16.94609931,18.5603,13.344800000000003,4.1
468-99-7231,C,Normal,Female,Home and lifestyle,117.7,8,47.08,988.68,03/03/2019,March,17:36,Cash,927.184,6.220010519,61.496,14.416000000000004,8.8
516-77-6464,C,Member,Female,Health and beauty,83.85,5,20.9625,440.2125,02/24/2019,February,13:08,Ewallet,407.542,7.421529375,32.6705,11.707999999999998,4.1
404-91-5964,A,Normal,Male,Electronic accessories,148.27,7,51.8945,1089.7845,02/04/2019,February,16:09,Credit card,1021.0284,6.309146441,68.7561,16.861600000000003,9.0
886-77-9084,C,Normal,Male,Electronic accessories,145.58,8,58.232,1222.872,02/19/2019,February,11:33,Ewallet,1147.9936,6.123159251000001,74.8784,16.6464,5.5
790-38-4466,C,Normal,Female,Health and beauty,84.68,5,21.17,444.57,01/23/2019,January,10:18,Credit card,411.6256,7.410396563,32.9444,11.7744,9.3
704-10-4056,C,Member,Male,Health and beauty,134.16,3,20.124000000000002,422.60400000000004,01/14/2019,January,10:55,Credit card,386.7472,8.48472802,35.8568,15.732799999999997,5.6
497-37-6538,A,Normal,Male,Sports and travel,132.6,7,46.41,974.61,01/17/2019,January,15:15,Ewallet,912.592,6.363365859,62.018,15.608000000000004,9.7
651-96-5970,A,Normal,Male,Fashion accessories,120.1,1,6.005,126.105,03/03/2019,March,20:06,Credit card,105.492,16.34590222,20.613000000000003,14.608000000000004,4.0
400-80-4065,C,Member,Male,Health and beauty,142.24,4,28.448,597.408,02/15/2019,February,20:21,Credit card,552.5808,7.503615619,44.8272,16.379199999999997,9.2
744-16-7898,B,Normal,Female,Home and lifestyle,171.06,10,85.53,1796.13,01/15/2019,January,13:48,Credit card,1691.9152,5.802185811,104.2148,18.684799999999996,4.9
263-12-5321,A,Member,Male,Electronic accessories,166.29,7,58.2015,1222.2315,02/27/2019,February,12:52,Credit card,1145.7268,6.25942794,76.5047,18.303199999999997,9.3
702-72-0487,A,Normal,Female,Electronic accessories,120.3,2,12.03,252.63,02/26/2019,February,12:28,Credit card,225.976,10.55060761,26.654,14.624,6.6
605-83-1050,B,Normal,Male,Fashion accessories,100.87,2,10.087,211.827,03/15/2019,March,16:26,Ewallet,188.6704,10.93184533,23.1566,13.069600000000001,4.3
443-60-9639,C,Member,Female,Home and lifestyle,134.56,1,6.728,141.28799999999998,01/24/2019,January,13:24,Cash,118.7952,15.91982334,22.4928,15.7648,5.5
864-24-7918,A,Member,Female,Sports and travel,98.18,10,49.09,1030.89,02/22/2019,February,15:15,Cash,968.9456,6.008827323999999,61.9444,12.854399999999998,8.1
359-94-5395,B,Normal,Male,Health and beauty,166.47,1,8.3235,174.7935,03/15/2019,March,10:50,Credit card,148.1524,15.24147065,26.6411,18.317600000000002,9.8
401-09-4232,C,Member,Male,Home and lifestyle,160.38,5,40.095,841.995,02/11/2019,February,18:38,Ewallet,784.0696,6.87954204,57.9254,17.830400000000004,9.4
751-15-6198,B,Normal,Male,Sports and travel,96.7,6,29.01,609.21,01/12/2019,January,16:45,Ewallet,567.464,6.852481082000001,41.746,12.736,7.9
324-41-6833,C,Member,Female,Electronic accessories,103.89,8,41.556000000000004,872.676,03/03/2019,March,19:30,Ewallet,817.8088,6.287236042000001,54.8672,13.311199999999992,5.1
474-33-8305,C,Member,Male,Fashion accessories,141.08,7,49.378,1036.938,03/23/2019,March,13:23,Ewallet,971.2736,6.332529042000001,65.6644,16.2864,6.9
759-29-9521,A,Member,Female,Fashion accessories,122.65,9,55.1925,1159.0425,03/04/2019,March,11:27,Cash,1089.038,6.039856174,70.0045,14.81199999999999,8.0
831-81-6575,B,Member,Female,Electronic accessories,149.28,9,67.176,1410.6960000000001,02/23/2019,February,11:12,Cash,1326.5776,5.9629005820000005,84.1184,16.942399999999992,8.0
220-68-6701,A,Normal,Female,Home and lifestyle,151.16,4,30.232,634.872,03/17/2019,March,16:36,Cash,587.5472,7.454226994,47.3248,17.092800000000004,4.2
618-34-8551,A,Normal,Female,Sports and travel,166.87,2,16.687,350.42699999999996,01/16/2019,January,18:41,Credit card,315.3904,9.998259267,35.0366,18.3496,8.5
257-60-7754,A,Normal,Female,Electronic accessories,123.92,4,24.784000000000002,520.464,01/08/2019,January,17:12,Cash,480.7664,7.627347905,39.6976,14.913599999999999,9.0
559-61-5987,B,Normal,Female,Health and beauty,91.44,1,4.572,96.012,01/14/2019,January,10:38,Cash,79.1248,17.58863475,16.8872,12.3152,8.6
189-55-2313,C,Normal,Female,Fashion accessories,135.87,10,67.935,1426.635,01/31/2019,January,10:33,Ewallet,1342.8304,5.874284593,83.8046,15.869599999999991,6.0
565-91-4567,B,Normal,Male,Health and beauty,84.44,8,33.775999999999996,709.296,03/15/2019,March,14:38,Ewallet,663.7648,6.419210034,45.5312,11.755200000000002,6.2
380-60-5336,A,Normal,Female,Electronic accessories,113.95,10,56.975,1196.475,02/24/2019,February,18:06,Credit card,1125.384,5.941703755,71.09100000000001,14.116000000000007,5.0
815-04-6282,C,Member,Female,Sports and travel,138.66,5,34.665,727.965,02/08/2019,February,12:52,Credit card,677.2072,6.972560494,50.7578,16.092800000000004,6.5
674-56-6360,A,Normal,Male,Electronic accessories,168.84,1,8.442,177.282,03/22/2019,March,14:00,Cash,150.3328,15.20131767,26.9492,18.5072,6.0
778-34-2523,A,Member,Female,Electronic accessories,122.31,8,48.924,1027.404,01/24/2019,January,10:57,Cash,963.6952,6.200949187999999,63.7088,14.784799999999997,5.0
499-27-7781,B,Normal,Female,Food and beverages,126.9,8,50.76,1065.96,03/14/2019,March,16:45,Ewallet,1000.048,6.183346467000001,65.91199999999999,15.151999999999994,5.0
477-59-2456,C,Normal,Female,Fashion accessories,119.13,7,41.6955,875.6055,01/23/2019,January,11:15,Cash,819.3796,6.421373552,56.2259,14.5304,9.2
